run_id,checkpoint,training_seed,evaluation_suite,episode_seed,success,termination_reason,episode_steps,episode_return,final_insertion_depth,max_contact_force,mean_contact_force,force_above_threshold_duration,lateral_error_final,orientation_error_final,peg_mass,peg_friction,socket_friction,initial_xy_offset,initial_orientation_error
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,36.22099685668945,0.06661887466907501,17.212860107421875,12.331258773803711,1.1416667699813843,0.04626995697617531,2.9533143043518066,0.023561738431453705,0.75,0.75,0.01671551913022995,0.7032023668289185
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,45.94523239135742,0.062287572771310806,26.14056968688965,10.826457977294922,1.0166667699813843,0.03413711115717888,-3.0285887718200684,0.017124135047197342,0.75,0.75,0.008148709312081337,0.36910954117774963
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,57.25198745727539,0.013598717749118805,29.46078109741211,12.712445259094238,1.0500000715255737,0.02412252686917782,2.298781394958496,0.014178655110299587,0.75,0.75,0.023647740483283997,0.1123204231262207
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,92.34304809570312,0.046933017671108246,15.566537857055664,9.10582447052002,0.8333333730697632,0.03437459096312523,2.6226203441619873,0.014822219498455524,0.75,0.75,0.014952776953577995,-0.2009725421667099
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,205.24774169921875,0.017470788210630417,34.3344841003418,18.53377914428711,1.1500000953674316,0.0013371029635891318,1.2398430109024048,0.015191162936389446,0.75,0.75,0.018248779699206352,0.5954028964042664
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,218.30319213867188,0.014749536290764809,19.68438720703125,13.199172019958496,1.1750000715255737,0.0007562453974969685,1.2717063426971436,0.02277202531695366,0.75,0.75,0.018479695543646812,-0.7605499029159546
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,True,success,149,262.7940673828125,0.0005897842347621918,22.887836456298828,16.720413208007812,1.1083333492279053,0.000774997693952173,1.9362916946411133,0.01734333485364914,0.75,0.75,0.013883262872695923,-0.4561724364757538
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,200.3362274169922,0.01903204619884491,22.212095260620117,11.050267219543457,1.1500000953674316,0.0019126352854073048,0.7117294669151306,0.015605839900672436,0.75,0.75,0.021147767081856728,-0.5716313123703003
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,30.746051788330078,0.05224613845348358,24.480873107910156,14.634475708007812,0.9416667222976685,0.007577064447104931,0.26382964849472046,0.01608586497604847,0.75,0.75,0.02124195732176304,0.4941501319408417
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,True,success,149,340.7444152832031,0.00018361303955316544,20.799530029296875,15.830881118774414,1.1083333492279053,0.0005879696109332144,0.0924607664346695,0.01495019905269146,0.75,0.75,0.019088279455900192,-0.26723089814186096
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,38.587890625,0.03545690327882767,20.9732723236084,13.997392654418945,1.1500000953674316,0.049574218690395355,2.929605007171631,0.018377695232629776,0.75,0.75,0.014740400947630405,0.10799532383680344
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,True,success,149,339.1127624511719,7.390975952148438e-05,16.284446716308594,10.238320350646973,1.100000023841858,0.00015622407954651862,0.35242143273353577,0.022335082292556763,0.75,0.75,0.017694538459181786,0.3291117548942566
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,30.586233139038086,0.050986602902412415,15.727531433105469,8.047039985656738,0.8583333492279053,0.005534822586923838,0.30952906608581543,0.020029595121741295,0.75,0.75,0.015316269360482693,-0.7804366946220398
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,42.09736251831055,0.022758055478334427,22.43337059020996,14.397390365600586,1.2000000476837158,0.0019508633995428681,1.2684037685394287,0.021023107692599297,0.75,0.75,0.009634340181946754,-0.2115703970193863
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,218.33067321777344,0.008425362408161163,25.4854736328125,12.750252723693848,1.1750000715255737,0.0006752864574082196,1.4739151000976562,0.022172287106513977,0.75,0.75,0.012548491358757019,-0.137803852558136
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,43.04894256591797,0.08098956942558289,24.60406494140625,10.251328468322754,0.7166666984558105,0.01602085493505001,0.6459004878997803,0.01987394317984581,0.75,0.75,0.022480687126517296,-0.10681559145450592
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,35.32943344116211,0.07368168234825134,14.698671340942383,10.285764694213867,1.1500000953674316,0.05354217812418938,3.0357675552368164,0.016976987943053246,0.75,0.75,0.017675256356596947,0.7056381702423096
2026-08-10_03-44-13,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-10_03-44-13/nn/Forge.pth,43,nominal,1000,False,timeout,149,247.10374450683594,0.0015633180737495422,14.119805335998535,9.289854049682617,0.8833333849906921,0.0008316938765347004,1.4353654384613037,0.023760249838232994,0.75,0.75,0.020208759233355522,0.34764203429222107
