run_id,checkpoint,training_seed,evaluation_suite,episode_seed,success,termination_reason,episode_steps,episode_return,final_insertion_depth,max_contact_force,mean_contact_force,force_above_threshold_duration,lateral_error_final,orientation_error_final,peg_mass,peg_friction,socket_friction,initial_xy_offset,initial_orientation_error
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,64.07170867919922,0.00011631287634372711,8.158384323120117,3.6680290699005127,0.25,0.017798712477087975,0.29454103112220764,0.023561738431453705,0.75,0.75,0.01671551913022995,0.7032023668289185
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,74.5303726196289,0.0012246035039424896,8.438720703125,4.193384170532227,0.008333333767950535,0.018040798604488373,0.26056796312332153,0.017124135047197342,0.75,0.75,0.008148709312081337,0.36910954117774963
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,80.55012512207031,0.00018121302127838135,5.951486110687256,1.1581846475601196,0.0,0.017017414793372154,0.24404394626617432,0.014178655110299587,0.75,0.75,0.023647740483283997,0.1123204231262207
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,50.2744255065918,0.0016086595132946968,5.8226165771484375,1.3368970155715942,0.0,0.017129456624388695,1.3601170778274536,0.014822219498455524,0.75,0.75,0.014952776953577995,-0.2009725421667099
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,37.61913299560547,0.026982702314853668,4.617603302001953,1.427924394607544,0.0,0.015102998353540897,0.5735567212104797,0.015191162936389446,0.75,0.75,0.018248779699206352,0.5954028964042664
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,41.28310775756836,0.07818068563938141,6.144731044769287,1.101348876953125,0.0,0.03830669820308685,0.7604584097862244,0.02277202531695366,0.75,0.75,0.018479695543646812,-0.7605499029159546
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,54.2860221862793,-0.002529554069042206,9.354249000549316,3.013840436935425,0.07500000298023224,0.02401197887957096,1.3581671714782715,0.01734333485364914,0.75,0.75,0.013883262872695923,-0.4561724364757538
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,38.71538543701172,0.015991203486919403,4.662263870239258,0.6257500648498535,0.0,0.018514718860387802,0.426200270652771,0.015605839900672436,0.75,0.75,0.021147767081856728,-0.5716313123703003
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,25.00318145751953,0.17581111192703247,13.098991394042969,0.6824967265129089,0.0416666679084301,0.07604903727769852,-0.08549083769321442,0.01608586497604847,0.75,0.75,0.02124195732176304,0.4941501319408417
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,53.18116760253906,0.0026710359379649162,5.342658042907715,0.7818241119384766,0.0,0.014938893727958202,1.2291547060012817,0.01495019905269146,0.75,0.75,0.019088279455900192,-0.26723089814186096
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,77.79884338378906,0.0004811137914657593,5.326433181762695,2.4206957817077637,0.0,0.0178560521453619,-0.09577791392803192,0.018377695232629776,0.75,0.75,0.014740400947630405,0.10799532383680344
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,74.88285827636719,0.0001469254493713379,11.325669288635254,3.1706314086914062,0.008333333767950535,0.016857299953699112,0.05098438635468483,0.022335082292556763,0.75,0.75,0.017694538459181786,0.3291117548942566
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,35.14215850830078,0.09134295582771301,5.06184720993042,0.7498294115066528,0.0,0.05095807462930679,0.13514545559883118,0.020029595121741295,0.75,0.75,0.015316269360482693,-0.7804366946220398
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,61.718265533447266,0.007181568071246147,6.436676502227783,1.7530933618545532,0.008333333767950535,0.01615041121840477,1.1234174966812134,0.021023107692599297,0.75,0.75,0.009634340181946754,-0.2115703970193863
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,38.97538375854492,0.004349187016487122,6.897943019866943,0.7730020880699158,0.05000000447034836,0.019531648606061935,0.8906443119049072,0.022172287106513977,0.75,0.75,0.012548491358757019,-0.137803852558136
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,32.74925231933594,0.13362032175064087,9.24197006225586,0.7930088043212891,0.0,0.07854937762022018,0.19632235169410706,0.01987394317984581,0.75,0.75,0.022480687126517296,-0.10681559145450592
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,73.89038848876953,0.0022567324340343475,7.246832370758057,3.7304887771606445,0.0,0.017925789579749107,0.19535671174526215,0.016976987943053246,0.75,0.75,0.017675256356596947,0.7056381702423096
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,71.83475494384766,0.002234145998954773,3.950317144393921,0.8761999011039734,0.0,0.0198983084410429,0.5155014395713806,0.023760249838232994,0.75,0.75,0.020208759233355522,0.34764203429222107
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,50.2302360534668,0.01051604375243187,10.96823501586914,0.9115486145019531,0.008333333767950535,0.019365260377526283,1.4975290298461914,0.016569796949625015,0.75,0.75,0.015312105417251587,0.7492011189460754
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,42.633541107177734,0.019331105053424835,13.928967475891113,1.788008689880371,0.008333333767950535,0.021680021658539772,0.7540717124938965,0.015117974020540714,0.75,0.75,0.02137409895658493,0.21661613881587982
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,36.04188537597656,0.0744289755821228,5.560373306274414,0.5824287533760071,0.0,0.03210924565792084,0.6376463174819946,0.014010193757712841,0.75,0.75,0.015321405604481697,-0.5128018260002136
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,40.57464599609375,0.0767722874879837,6.336964130401611,0.9879305958747864,0.0,0.01428354810923338,0.38222742080688477,0.02174752950668335,0.75,0.75,0.02025887742638588,-0.6327519416809082
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,33.083740234375,0.16309013962745667,5.706560134887695,1.0792371034622192,0.0,0.08563359081745148,-0.007654402405023575,0.017311863601207733,0.75,0.75,0.007682320196181536,-0.4939928650856018
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,34.0838623046875,0.041122958064079285,3.400263786315918,0.3222987949848175,0.0,0.02404135838150978,0.46517062187194824,0.020803755149245262,0.75,0.75,0.018430469557642937,0.4884280562400818
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,36.6988525390625,0.08655418455600739,7.665220737457275,0.9772869348526001,0.14166668057441711,0.01041310466825962,0.39206060767173767,0.015124655328691006,0.75,0.75,0.01683112047612667,0.37920117378234863
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,73.36019897460938,0.00027284398674964905,10.162814140319824,3.2078685760498047,0.008333333767950535,0.017774129286408424,0.21210956573486328,0.01879996247589588,0.75,0.75,0.00936125684529543,0.27571365237236023
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,39.408329010009766,0.017882615327835083,15.90988826751709,3.597867965698242,0.09166666865348816,0.029074950143694878,0.9294523000717163,0.015738019719719887,0.75,0.75,0.013880397193133831,0.12686221301555634
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,41.840858459472656,0.002193145453929901,9.459253311157227,1.6480563879013062,0.07500000298023224,0.016897842288017273,1.3529720306396484,0.019555186852812767,0.75,0.75,0.008305797353386879,0.0697137787938118
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,39.43100357055664,0.02708045020699501,5.131984710693359,1.5830142498016357,0.0,0.020863527432084084,0.5009655356407166,0.02124733291566372,0.75,0.75,0.007223862688988447,-0.6261898875236511
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,35.44926834106445,0.011032849550247192,13.820170402526855,1.7625455856323242,0.0416666679084301,0.018157975748181343,0.6601157784461975,0.01970910094678402,0.75,0.75,0.007939568720757961,-0.4622341990470886
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,77.04606628417969,0.0020252056419849396,6.541929244995117,4.411843299865723,0.0,0.016922414302825928,0.1060003712773323,0.02351207286119461,0.75,0.75,0.01979965902864933,0.24725523591041565
2026-08-16_10-25-48,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-16_10-25-48/nn/Forge.pth,2,nominal,1000,False,timeout,149,41.7283935546875,0.006791282445192337,3.0488438606262207,0.672331690788269,0.0,0.019383536651730537,1.3653244972229004,0.01648496463894844,0.75,0.75,0.017878403887152672,0.7256836891174316
