run_id,checkpoint,training_seed,evaluation_suite,episode_seed,success,termination_reason,episode_steps,episode_return,final_insertion_depth,max_contact_force,mean_contact_force,force_above_threshold_duration,lateral_error_final,orientation_error_final,peg_mass,peg_friction,socket_friction,initial_xy_offset,initial_orientation_error
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,75.1764144897461,0.0012887641787528992,6.21022891998291,2.120534658432007,0.0,0.016398608684539795,0.7993428707122803,0.023561738431453705,0.75,0.75,0.01671551913022995,0.7032023668289185
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,72.56610870361328,0.0027976371347904205,5.49441385269165,1.9617350101470947,0.0,0.018647875636816025,0.40131479501724243,0.017124135047197342,0.75,0.75,0.008148709312081337,0.36910954117774963
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,47.7900276184082,0.010392501950263977,11.709168434143066,2.044309377670288,0.13333334028720856,0.016745129600167274,0.604819118976593,0.014178655110299587,0.75,0.75,0.023647740483283997,0.1123204231262207
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,24.32147789001465,0.05459440127015114,11.84655475616455,4.270703315734863,0.30000001192092896,0.019920364022254944,0.5412089228630066,0.014822219498455524,0.75,0.75,0.014952776953577995,-0.2009725421667099
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,19.63964080810547,0.004832584410905838,13.01965618133545,4.010651111602783,0.3333333432674408,0.017624642699956894,0.8565693497657776,0.015191162936389446,0.75,0.75,0.018248779699206352,0.5954028964042664
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,42.65816116333008,0.07495296746492386,8.616839408874512,1.5391652584075928,0.03333333507180214,0.0529799610376358,0.9264936447143555,0.02277202531695366,0.75,0.75,0.018479695543646812,-0.7605499029159546
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,53.027591705322266,0.002672530710697174,6.9732794761657715,3.049553632736206,0.0,0.017043961212038994,0.587303876876831,0.01734333485364914,0.75,0.75,0.013883262872695923,-0.4561724364757538
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,42.057865142822266,0.005678065121173859,5.0087504386901855,1.3063366413116455,0.0,0.016898931935429573,0.5123239755630493,0.015605839900672436,0.75,0.75,0.021147767081856728,-0.5716313123703003
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,27.545730590820312,0.1824847161769867,10.925860404968262,0.39318153262138367,0.01666666753590107,0.07482129335403442,-0.03598044812679291,0.01608586497604847,0.75,0.75,0.02124195732176304,0.4941501319408417
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,54.6120491027832,0.004582670517265797,5.170003890991211,1.2227460145950317,0.0,0.016025949269533157,1.141645908355713,0.01495019905269146,0.75,0.75,0.019088279455900192,-0.26723089814186096
2026-08-15_22-10-02,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-15_22-10-02/nn/Forge.pth,0,nominal,1000,False,timeout,149,73.36504364013672,0.0006968677043914795,10.536473274230957,2.286761522293091,0.09166666865348816,0.01635557785630226,0.14609231054782867,0.018377695232629776,0.75,0.75,0.014740400947630405,0.10799532383680344
