run_id,checkpoint,training_seed,evaluation_suite,episode_seed,success,termination_reason,episode_steps,episode_return,final_insertion_depth,max_contact_force,mean_contact_force,force_above_threshold_duration,lateral_error_final,orientation_error_final,peg_mass,peg_friction,socket_friction,initial_xy_offset,initial_orientation_error
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,67.24529266357422,0.017750412225723267,12.102191925048828,6.4834699630737305,0.7333333492279053,0.000682138663250953,1.0440502166748047,0.023561738431453705,0.75,0.75,0.01671551913022995,0.7032023668289185
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,True,success,149,351.7236633300781,0.000514548271894455,10.605205535888672,3.556915044784546,0.05833333730697632,0.0005276762531138957,0.5046746730804443,0.017124135047197342,0.75,0.75,0.008148709312081337,0.36910954117774963
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,20.50626564025879,0.06524340808391571,11.543707847595215,0.885940670967102,0.03333333507180214,0.04321448504924774,0.7109304070472717,0.014178655110299587,0.75,0.75,0.023647740483283997,0.1123204231262207
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,22.468952178955078,0.037943143397569656,15.74815845489502,1.6887332201004028,0.01666666753590107,0.08928629010915756,2.559504985809326,0.014822219498455524,0.75,0.75,0.014952776953577995,-0.2009725421667099
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,18.346240997314453,0.07415928691625595,10.060352325439453,0.7054107189178467,0.008333333767950535,0.04512118175625801,0.6587504744529724,0.015191162936389446,0.75,0.75,0.018248779699206352,0.5954028964042664
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,68.34292602539062,0.06404721736907959,13.06885814666748,8.155729293823242,0.9000000357627869,0.039573002606630325,0.8299657702445984,0.02277202531695366,0.75,0.75,0.018479695543646812,-0.7605499029159546
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,31.150827407836914,-0.0059731341898441315,9.328989028930664,2.4198615550994873,0.02500000223517418,0.03624959662556648,1.3748326301574707,0.01734333485364914,0.75,0.75,0.013883262872695923,-0.4561724364757538
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,176.26138305664062,0.023497305810451508,11.42349624633789,5.062213897705078,0.32500001788139343,0.0008442921098321676,0.6355074048042297,0.015605839900672436,0.75,0.75,0.021147767081856728,-0.5716313123703003
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,False,timeout,149,15.872977256774902,0.21025842428207397,2.5986406803131104,0.12236042320728302,0.0,0.05686267465353012,0.5901143550872803,0.01608586497604847,0.75,0.75,0.02124195732176304,0.4941501319408417
2026-08-17_23-48-36,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-17_23-48-36/nn/Forge.pth,2,nominal,1000,True,success,149,290.63006591796875,0.00010867323726415634,9.718987464904785,4.710155487060547,0.0,0.00048189956578426063,0.5946040749549866,0.01495019905269146,0.75,0.75,0.019088279455900192,-0.26723089814186096
