run_id,checkpoint,training_seed,evaluation_suite,episode_seed,success,termination_reason,episode_steps,episode_return,final_insertion_depth,max_contact_force,mean_contact_force,force_above_threshold_duration,lateral_error_final,orientation_error_final,peg_mass,peg_friction,socket_friction,initial_xy_offset,initial_orientation_error
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,36.54099655151367,0.08512602746486664,16.0368595123291,12.557514190673828,1.1416667699813843,0.0632665604352951,3.0867867469787598,0.023561738431453705,0.75,0.75,0.01671551913022995,0.7032023668289185
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,234.6212158203125,0.0066171325743198395,32.6662483215332,17.52752685546875,1.1666667461395264,0.0007195929065346718,1.3348803520202637,0.017124135047197342,0.75,0.75,0.008148709312081337,0.36910954117774963
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,216.92828369140625,0.010653048753738403,38.22446060180664,18.737319946289062,1.1666667461395264,0.0005404309486038983,1.7722340822219849,0.014178655110299587,0.75,0.75,0.023647740483283997,0.1123204231262207
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,198.806640625,0.018253717571496964,25.683849334716797,12.296529769897461,1.100000023841858,0.0007688570185564458,1.681484580039978,0.014822219498455524,0.75,0.75,0.014952776953577995,-0.2009725421667099
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,36.199729919433594,0.09049003571271896,30.88075065612793,14.883572578430176,1.0666667222976685,0.07297254353761673,3.093449115753174,0.015191162936389446,0.75,0.75,0.018248779699206352,0.5954028964042664
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,204.1212921142578,0.01056656427681446,18.278226852416992,13.19973373413086,1.1416667699813843,0.0004445764352567494,1.1913378238677979,0.02277202531695366,0.75,0.75,0.018479695543646812,-0.7605499029159546
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,238.01084899902344,0.002382420003414154,23.9763126373291,15.930949211120605,1.1083333492279053,0.0007849104586057365,1.330520749092102,0.01734333485364914,0.75,0.75,0.013883262872695923,-0.4561724364757538
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,201.44810485839844,0.01916643977165222,21.375802993774414,10.245084762573242,1.158333420753479,0.0018498421413823962,0.7035767436027527,0.015605839900672436,0.75,0.75,0.021147767081856728,-0.5716313123703003
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,53.401302337646484,0.0813303142786026,38.8795166015625,12.577482223510742,0.98333340883255,0.02726888284087181,0.4028388559818268,0.01608586497604847,0.75,0.75,0.02124195732176304,0.4941501319408417
2026-08-09_01-56-34,/home/as22cq/Projects/Policy-RL-Peg_insertion/force_peg_rl/logs/rl_games/Forge/2026-08-09_01-56-34/nn/Forge.pth,42,nominal,1000,False,timeout,149,61.410213470458984,0.023868486285209656,18.73799705505371,15.073773384094238,1.133333444595337,0.0007150691235437989,0.9236779808998108,0.01495019905269146,0.75,0.75,0.019088279455900192,-0.26723089814186096
